,moves,year_id,month,day,road_type_id,road_desc,source_type_id,source_type_name,fuel_type_id,fuel_type_desc,pollutant_id,pollutant_short_name,avg_speed_bin_id,avg_bin_speed,avg_speed_bin_desc,rate_per_distance,per_diff
144,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0029853331,-48.39
145,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0015408490000000002,-48.39
146,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.002962885,-48.34
147,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0015304868,-48.34
148,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0028581235,-48.37
149,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0014757120000000001,-48.37
150,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0027493099,-48.4
151,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0014185181,-48.4
152,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0027290491,-48.31
153,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0014106557,-48.31
154,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0029348525,-47.9
155,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0015291159,-47.9
156,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0032956458999999997,-47.62
157,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0017262403,-47.62
158,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0039980405,-47.23
159,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,1,Gasoline,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0021098649,-47.23
160,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,6.23710232,97.45
161,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,1,2.5,speed < 2.5mph,12.3154238,97.45
162,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,3.70337636,94.05
163,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,2,5.0,2.5mph <= speed < 7.5mph,7.1862470400000005,94.05
164,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,2.4582966,92.02
165,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,3,10.0,7.5mph <= speed < 12.5mph,4.72045403,92.02
166,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,2.08543656,96.11
167,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,4,15.0,12.5mph <= speed < 17.5mph,4.0897179,96.11
168,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,1.931062,95.38
169,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,5,20.0,17.5mph <= speed <22.5mph,3.77284732,95.38
170,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,1.7892372600000002,91.1
171,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,6,25.0,22.5mph <= speed < 27.5mph,3.41917417,91.1
172,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,1.68858873,87.42
173,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,7,30.0,27.5mph <= speed < 32.5mph,3.16480184,87.42
174,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,1.58304889,83.16
175,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,8,35.0,32.5mph <= speed < 37.5mph,2.89950462,83.16
176,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,1.50063184,79.42
177,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,9,40.0,37.5mph <= speed < 42.5mph,2.69240797,79.42
178,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,1.43652191,76.21
179,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,10,45.0,42.5mph <= speed < 47.5mph,2.5313294600000003,76.21
180,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,1.39945821,74.23
181,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,11,50.0,47.5mph <= speed < 52.5mph,2.43833917,74.23
182,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,1.37292358,72.76
183,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,12,55.0,52.5mph <= speed < 57.5mph,2.3717962900000003,72.76
184,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,1.37322559,70.25
185,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,13,60.0,57.5mph <= speed < 62.5mph,2.3379446099999996,70.25
186,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,1.49645565,64.2
187,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,14,65.0,62.5mph <= speed < 67.5mph,2.45711503,64.2
188,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,15,70.0,67.5mph <= speed < 72.5mph,1.86501772,58.4
189,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,15,70.0,67.5mph <= speed < 72.5mph,2.95426912,58.4
190,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,16,75.0,72.5mph <= speed,2.56716932,53.27
191,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,2,CO,16,75.0,72.5mph <= speed,3.93463657,53.27
192,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,1,2.5,speed < 2.5mph,0.1248251932,21.43
193,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,1,2.5,speed < 2.5mph,0.15157168510000002,21.43
194,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,2,5.0,2.5mph <= speed < 7.5mph,0.1028618936,19.39
195,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,2,5.0,2.5mph <= speed < 7.5mph,0.1228049096,19.39
196,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,3,10.0,7.5mph <= speed < 12.5mph,0.0855247062,19.95
197,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,3,10.0,7.5mph <= speed < 12.5mph,0.1025894902,19.95
198,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,4,15.0,12.5mph <= speed < 17.5mph,0.067443089,25.38
199,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,4,15.0,12.5mph <= speed < 17.5mph,0.08456122,25.38
200,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,5,20.0,17.5mph <= speed <22.5mph,0.0588514263,22.17
201,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,5,20.0,17.5mph <= speed <22.5mph,0.07190150520000001,22.17
202,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,6,25.0,22.5mph <= speed < 27.5mph,0.060309415299999995,19.97
203,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,6,25.0,22.5mph <= speed < 27.5mph,0.0723550673,19.97
204,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,7,30.0,27.5mph <= speed < 32.5mph,0.0620267173,18.71
205,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,7,30.0,27.5mph <= speed < 32.5mph,0.0736302048,18.71
206,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,8,35.0,32.5mph <= speed < 37.5mph,0.0670895168,14.47
207,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,8,35.0,32.5mph <= speed < 37.5mph,0.0767967662,14.47
208,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,9,40.0,37.5mph <= speed < 42.5mph,0.0712596773,11.41
209,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,9,40.0,37.5mph <= speed < 42.5mph,0.0793911476,11.41
210,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.07450317990000001,9.27
211,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.08140884420000001,9.27
212,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.0758813305,7.83
213,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.081826203,7.83
214,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.0766854423,6.73
215,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.0818492037,6.73
216,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.0792250212,4.65
217,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.08291138020000001,4.65
218,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.0882541118,-0.84
219,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.0875143736,-0.84
220,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.1049191632,-9.19
221,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.0952740013,-9.19
222,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.1273491839,-17.21
223,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,3,NOx,16,75.0,72.5mph <= speed,0.1054362418,-17.21
224,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.047225024,222.87
225,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,1,2.5,speed < 2.5mph,0.152475182,222.87
226,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.030071713,229.39
227,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.099052485,229.39
228,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.020482615,245.19
229,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.070703505,245.19
230,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.015326521000000001,278.98
231,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.058084298,278.98
232,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.012737529,268.63
233,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.046954566999999996,268.63
234,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.011795672,255.64
235,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,6,25.0,22.5mph <= speed < 27.5mph,0.04194999,255.64
236,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.011237544,245.98
237,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,7,30.0,27.5mph <= speed < 32.5mph,0.03887935,245.98
238,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.011110941,219.45
239,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,8,35.0,32.5mph <= speed < 37.5mph,0.035493847,219.45
240,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.011042456,197.39
241,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,9,40.0,37.5mph <= speed < 42.5mph,0.032838926,197.39
242,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.010989156,180.04
243,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,10,45.0,42.5mph <= speed < 47.5mph,0.030773854,180.04
244,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.010863166,169.07
245,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,11,50.0,47.5mph <= speed < 52.5mph,0.029229026,169.07
246,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.0107380109,160.7
247,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,12,55.0,52.5mph <= speed < 57.5mph,0.027993647,160.7
248,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.0109651694,147.0
249,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,13,60.0,57.5mph <= speed < 62.5mph,0.027083684,147.0
250,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.012435333,116.76
251,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,14,65.0,62.5mph <= speed < 67.5mph,0.026955011,116.76
252,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.015737271,84.1
253,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,15,70.0,67.5mph <= speed < 72.5mph,0.028973052,84.1
254,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.020459856000000002,59.15
255,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.032562302,59.15
256,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.014274223,-56.83
257,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.0061627190000000005,-56.83
258,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.008326225,-56.42
259,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0036285774999999998,-56.42
260,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0050647713,-56.06
261,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.0022253112000000003,-56.06
262,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0034211457000000002,-56.33
263,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.0014939286,-56.33
264,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.0028017885,-56.57
265,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.0012167277000000002,-56.57
266,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.002683796,-56.26
267,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.0011739686,-56.26
268,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0026308269,-55.98
269,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.0011581366,-55.98
270,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0025904234000000003,-56.11
271,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.0011368217,-56.11
272,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0025598809,-56.25
273,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.0011198649999999998,-56.25
274,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0025361279,-56.36
275,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.0011066709,-56.36
276,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0024455997000000004,-56.45
277,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.0010651038,-56.45
278,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0023525029999999997,-56.52
279,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0010228369,-56.52
280,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0023308043000000002,-56.53
281,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0010132414,-56.53
282,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0024906119999999997,-56.37
283,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0010866995,-56.37
284,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0027852595999999998,-56.22
285,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0012192753,-56.22
286,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.0033591101,-56.01
287,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.0014776659,-56.01
288,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.013132225,-56.83
289,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.0056696772,-56.83
290,MOVES 2014b,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0076601084,-56.42
291,MOVES 3,2020,July,Weekday,2,Rural Restricted Access,21,Passenger Car,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.0033382855,-56.42
